"country","date","month","year","covid_rate","death_rate"
"Togo",Oct 2021,"10","2021",0.003,0
"Togo",Sep 2021,"09","2021",0.003,0
"Tonga",Apr 2021,"04","2021",0,0
"Tonga",Aug 2021,"08","2021",0,0
"Tonga",Dec 2021,"12","2021",0,0
"Tonga",Feb 2021,"02","2021",0,0
"Tonga",Jan 2021,"01","2021",0,0
"Tonga",Jul 2021,"07","2021",0,0
"Tonga",Jun 2021,"06","2021",0,0
"Tonga",Mar 2021,"03","2021",0,0
"Tonga",May 2021,"05","2021",0,0
"Tonga",Nov 2021,"11","2021",0,0
"Tonga",Oct 2021,"10","2021",0,0
"Tonga",Sep 2021,"09","2021",0,0
"Trinidad and Tobago",Apr 2021,"04","2021",0.006,0
"Trinidad and Tobago",Aug 2021,"08","2021",0.03,0.001
"Trinidad and Tobago",Dec 2021,"12","2021",0.059,0.002
"Trinidad and Tobago",Feb 2021,"02","2021",0.005,0
"Trinidad and Tobago",Jan 2021,"01","2021",0.005,0
"Trinidad and Tobago",Jul 2021,"07","2021",0.026,0.001
"Trinidad and Tobago",Jun 2021,"06","2021",0.021,0
"Trinidad and Tobago",Mar 2021,"03","2021",0.006,0
"Trinidad and Tobago",May 2021,"05","2021",0.012,0
"Trinidad and Tobago",Nov 2021,"11","2021",0.045,0.001
"Trinidad and Tobago",Oct 2021,"10","2021",0.039,0.001
"Trinidad and Tobago",Sep 2021,"09","2021",0.034,0.001
"Tunisia",Apr 2021,"04","2021",0.024,0.001
"Tunisia",Aug 2021,"08","2021",0.053,0.002
"Tunisia",Dec 2021,"12","2021",0.061,0.002
"Tunisia",Feb 2021,"02","2021",0.019,0.001
"Tunisia",Jan 2021,"01","2021",0.015,0
"Tunisia",Jul 2021,"07","2021",0.044,0.001
"Tunisia",Jun 2021,"06","2021",0.032,0.001
"Tunisia",Mar 2021,"03","2021",0.021,0.001
"Tunisia",May 2021,"05","2021",0.028,0.001
"Tunisia",Nov 2021,"11","2021",0.061,0.002
"Tunisia",Oct 2021,"10","2021",0.06,0.002
"Tunisia",Sep 2021,"09","2021",0.058,0.002
"Turkey",Apr 2021,"04","2021",0.049,0
"Turkey",Aug 2021,"08","2021",0.072,0.001
"Turkey",Dec 2021,"12","2021",0.108,0.001
"Turkey",Feb 2021,"02","2021",0.031,0
"Turkey",Jan 2021,"01","2021",0.028,0
"Turkey",Jul 2021,"07","2021",0.066,0.001
"Turkey",Jun 2021,"06","2021",0.063,0.001
"Turkey",Mar 2021,"03","2021",0.035,0
"Turkey",May 2021,"05","2021",0.06,0.001
"Turkey",Nov 2021,"11","2021",0.1,0.001
"Turkey",Oct 2021,"10","2021",0.09,0.001
"Turkey",Sep 2021,"09","2021",0.08,0.001
"Tuvalu",Apr 2021,"04","2021",0,0
"Tuvalu",Aug 2021,"08","2021",0,0
"Tuvalu",Dec 2021,"12","2021",0,0
"Tuvalu",Feb 2021,"02","2021",0,0
"Tuvalu",Jan 2021,"01","2021",0,0
"Tuvalu",Jul 2021,"07","2021",0,0
"Tuvalu",Jun 2021,"06","2021",0,0
"Tuvalu",Mar 2021,"03","2021",0,0
"Tuvalu",May 2021,"05","2021",0,0
"Tuvalu",Nov 2021,"11","2021",0,0
"Tuvalu",Oct 2021,"10","2021",0,0
"Tuvalu",Sep 2021,"09","2021",0,0
"Uganda",Apr 2021,"04","2021",0.001,0
"Uganda",Aug 2021,"08","2021",0.002,0
"Uganda",Dec 2021,"12","2021",0.003,0
"Uganda",Feb 2021,"02","2021",0.001,0
"Uganda",Jan 2021,"01","2021",0.001,0
"Uganda",Jul 2021,"07","2021",0.002,0
"Uganda",Jun 2021,"06","2021",0.001,0
"Uganda",Mar 2021,"03","2021",0.001,0
"Uganda",May 2021,"05","2021",0.001,0
"Uganda",Nov 2021,"11","2021",0.003,0
"Uganda",Oct 2021,"10","2021",0.003,0
"Uganda",Sep 2021,"09","2021",0.003,0
"Ukraine",Apr 2021,"04","2021",1.398,0.029
"Ukraine",Aug 2021,"08","2021",1.688,0.04
"Ukraine",Dec 2021,"12","2021",2.687,0.07
"Ukraine",Feb 2021,"02","2021",0.946,0.018
"Ukraine",Jan 2021,"01","2021",0.848,0.015
"Ukraine",Jul 2021,"07","2021",1.658,0.039
"Ukraine",Jun 2021,"06","2021",1.636,0.039
"Ukraine",Mar 2021,"03","2021",1.106,0.022
"Ukraine",May 2021,"05","2021",1.578,0.036
"Ukraine",Nov 2021,"11","2021",2.416,0.059
"Ukraine",Oct 2021,"10","2021",1.979,0.047
"Ukraine",Sep 2021,"09","2021",1.749,0.042
"United Arab Emirates",Apr 2021,"04","2021",0.05,0
"United Arab Emirates",Aug 2021,"08","2021",0.071,0
"United Arab Emirates",Dec 2021,"12","2021",0.075,0
"United Arab Emirates",Feb 2021,"02","2021",0.035,0
"United Arab Emirates",Jan 2021,"01","2021",0.025,0
"United Arab Emirates",Jul 2021,"07","2021",0.067,0
"United Arab Emirates",Jun 2021,"06","2021",0.061,0
"United Arab Emirates",Mar 2021,"03","2021",0.043,0
"United Arab Emirates",May 2021,"05","2021",0.055,0
"United Arab Emirates",Nov 2021,"11","2021",0.075,0
"United Arab Emirates",Oct 2021,"10","2021",0.075,0
"United Arab Emirates",Sep 2021,"09","2021",0.074,0
"Uruguay",Apr 2021,"04","2021",0.045,0.001
"Uruguay",Aug 2021,"08","2021",0.11,0.002
"Uruguay",Dec 2021,"12","2021",0.116,0.002
"Uruguay",Feb 2021,"02","2021",0.014,0
"Uruguay",Jan 2021,"01","2021",0.009,0
"Uruguay",Jul 2021,"07","2021",0.109,0.002
"Uruguay",Jun 2021,"06","2021",0.098,0.001
"Uruguay",Mar 2021,"03","2021",0.022,0
"Uruguay",May 2021,"05","2021",0.07,0.001
"Uruguay",Nov 2021,"11","2021",0.114,0.002
"Uruguay",Oct 2021,"10","2021",0.113,0.002
"Uruguay",Sep 2021,"09","2021",0.111,0.002
"US",Apr 2021,"04","2021",3023.781,53.697
"US",Aug 2021,"08","2021",3553.19,59.435
"US",Dec 2021,"12","2021",4873.253,76.907
"US",Feb 2021,"02","2021",2656.079,46.284
"US",Jan 2021,"01","2021",2266.762,38.196
"US",Jul 2021,"07","2021",3276.583,57.86
"US",Jun 2021,"06","2021",3215.082,57.057
"US",Mar 2021,"03","2021",2839.739,51.01
"US",May 2021,"05","2021",3159.773,55.672
"US",Nov 2021,"11","2021",4529.613,73.074
"US",Oct 2021,"10","2021",4300.005,69.164
"US",Sep 2021,"09","2021",3988.304,63.788
"Uzbekistan",Apr 2021,"04","2021",0.003,0
"Uzbekistan",Aug 2021,"08","2021",0.004,0
"Uzbekistan",Dec 2021,"12","2021",0.006,0
"Uzbekistan",Feb 2021,"02","2021",0.002,0
"Uzbekistan",Jan 2021,"01","2021",0.002,0
"Uzbekistan",Jul 2021,"07","2021",0.004,0
"Uzbekistan",Jun 2021,"06","2021",0.003,0
"Uzbekistan",Mar 2021,"03","2021",0.002,0
"Uzbekistan",May 2021,"05","2021",0.003,0
"Uzbekistan",Nov 2021,"11","2021",0.006,0
"Uzbekistan",Oct 2021,"10","2021",0.005,0
"Uzbekistan",Sep 2021,"09","2021",0.005,0
"Vanuatu",Apr 2021,"04","2021",0,0
"Vanuatu",Aug 2021,"08","2021",0,0
"Vanuatu",Dec 2021,"12","2021",0,0
"Vanuatu",Feb 2021,"02","2021",0,0
"Vanuatu",Jan 2021,"01","2021",0,0
"Vanuatu",Jul 2021,"07","2021",0,0
"Vanuatu",Jun 2021,"06","2021",0,0
"Vanuatu",Mar 2021,"03","2021",0,0
"Vanuatu",May 2021,"05","2021",0,0
"Vanuatu",Nov 2021,"11","2021",0,0
"Vanuatu",Oct 2021,"10","2021",0,0
"Vanuatu",Sep 2021,"09","2021",0,0
"Venezuela",Apr 2021,"04","2021",0.006,0
"Venezuela",Aug 2021,"08","2021",0.011,0
"Venezuela",Dec 2021,"12","2021",0.015,0
"Venezuela",Feb 2021,"02","2021",0.005,0
"Venezuela",Jan 2021,"01","2021",0.004,0
"Venezuela",Jul 2021,"07","2021",0.01,0
"Venezuela",Jun 2021,"06","2021",0.009,0
"Venezuela",Mar 2021,"03","2021",0.005,0
"Venezuela",May 2021,"05","2021",0.008,0
"Venezuela",Nov 2021,"11","2021",0.015,0
"Venezuela",Oct 2021,"10","2021",0.014,0
"Venezuela",Sep 2021,"09","2021",0.012,0
"Vietnam",Apr 2021,"04","2021",0,0
"Vietnam",Aug 2021,"08","2021",0.003,0
"Vietnam",Dec 2021,"12","2021",0.015,0
"Vietnam",Feb 2021,"02","2021",0,0
"Vietnam",Jan 2021,"01","2021",0,0
"Vietnam",Jul 2021,"07","2021",0.001,0
"Vietnam",Jun 2021,"06","2021",0,0
"Vietnam",Mar 2021,"03","2021",0,0
"Vietnam",May 2021,"05","2021",0,0
"Vietnam",Nov 2021,"11","2021",0.011,0
"Vietnam",Oct 2021,"10","2021",0.009,0
"Vietnam",Sep 2021,"09","2021",0.007,0
"West Bank and Gaza",Apr 2021,"04","2021",0.054,0.001
"West Bank and Gaza",Aug 2021,"08","2021",0.064,0.001
"West Bank and Gaza",Dec 2021,"12","2021",0.091,0.001
"West Bank and Gaza",Feb 2021,"02","2021",0.033,0
"West Bank and Gaza",Jan 2021,"01","2021",0.03,0
"West Bank and Gaza",Jul 2021,"07","2021",0.062,0.001
"West Bank and Gaza",Jun 2021,"06","2021",0.061,0.001
"West Bank and Gaza",Mar 2021,"03","2021",0.042,0
"West Bank and Gaza",May 2021,"05","2021",0.059,0.001
"West Bank and Gaza",Nov 2021,"11","2021",0.09,0.001
"West Bank and Gaza",Oct 2021,"10","2021",0.086,0.001
"West Bank and Gaza",Sep 2021,"09","2021",0.074,0.001
"Yemen",Apr 2021,"04","2021",0,0
"Yemen",Aug 2021,"08","2021",0,0
"Yemen",Dec 2021,"12","2021",0,0
"Yemen",Feb 2021,"02","2021",0,0
"Yemen",Jan 2021,"01","2021",0,0
"Yemen",Jul 2021,"07","2021",0,0
"Yemen",Jun 2021,"06","2021",0,0
"Yemen",Mar 2021,"03","2021",0,0
"Yemen",May 2021,"05","2021",0,0
"Yemen",Nov 2021,"11","2021",0,0
"Yemen",Oct 2021,"10","2021",0,0
"Yemen",Sep 2021,"09","2021",0,0
"Zambia",Apr 2021,"04","2021",0.005,0
"Zambia",Aug 2021,"08","2021",0.011,0
"Zambia",Dec 2021,"12","2021",0.012,0
"Zambia",Feb 2021,"02","2021",0.004,0
"Zambia",Jan 2021,"01","2021",0.002,0
"Zambia",Jul 2021,"07","2021",0.01,0
"Zambia",Jun 2021,"06","2021",0.007,0
"Zambia",Mar 2021,"03","2021",0.005,0
"Zambia",May 2021,"05","2021",0.005,0
"Zambia",Nov 2021,"11","2021",0.011,0
"Zambia",Oct 2021,"10","2021",0.011,0
"Zambia",Sep 2021,"09","2021",0.011,0
"Zimbabwe",Apr 2021,"04","2021",0.003,0
"Zimbabwe",Aug 2021,"08","2021",0.008,0
"Zimbabwe",Dec 2021,"12","2021",0.012,0
"Zimbabwe",Feb 2021,"02","2021",0.002,0
"Zimbabwe",Jan 2021,"01","2021",0.002,0
"Zimbabwe",Jul 2021,"07","2021",0.005,0
"Zimbabwe",Jun 2021,"06","2021",0.003,0
"Zimbabwe",Mar 2021,"03","2021",0.002,0
"Zimbabwe",May 2021,"05","2021",0.003,0
"Zimbabwe",Nov 2021,"11","2021",0.009,0
"Zimbabwe",Oct 2021,"10","2021",0.009,0
"Zimbabwe",Sep 2021,"09","2021",0.009,0
