"month","year","country","value","date","max","min","normalised_value"
"12","2021","Estonia",0.174135220517695,2021-12-01,4873.253,0,3.57e-05
"01","2021","Eswatini",0.010980371962985,2021-01-01,4873.253,0,2.3e-06
"02","2021","Eswatini",0.0142312392287396,2021-02-01,4873.253,0,2.9e-06
"03","2021","Eswatini",0.0148571041847143,2021-03-01,4873.253,0,3e-06
"04","2021","Eswatini",0.0155458768472963,2021-04-01,4873.253,0,3.2e-06
"05","2021","Eswatini",0.0159633437808737,2021-05-01,4873.253,0,3.3e-06
"06","2021","Eswatini",0.0162045193610559,2021-06-01,4873.253,0,3.3e-06
"07","2021","Eswatini",0.0183528557864622,2021-07-01,4873.253,0,3.8e-06
"08","2021","Eswatini",0.0311806028313461,2021-08-01,4873.253,0,6.4e-06
"09","2021","Eswatini",0.0388286770950774,2021-09-01,4873.253,0,8e-06
"10","2021","Eswatini",0.0399082065260851,2021-10-01,4873.253,0,8.2e-06
"11","2021","Eswatini",0.040069507414469,2021-11-01,4873.253,0,8.2e-06
"12","2021","Eswatini",0.048869370081271,2021-12-01,4873.253,0,1e-05
"01","2021","Ethiopia",0.00113708069596041,2021-01-01,4873.253,0,2e-07
"02","2021","Ethiopia",0.00128621351585497,2021-02-01,4873.253,0,3e-07
"03","2021","Ethiopia",0.00156826801124857,2021-03-01,4873.253,0,3e-07
"04","2021","Ethiopia",0.00205275497256089,2021-04-01,4873.253,0,4e-07
"05","2021","Ethiopia",0.00231116469459332,2021-05-01,4873.253,0,5e-07
"06","2021","Ethiopia",0.00238648239300846,2021-06-01,4873.253,0,5e-07
"07","2021","Ethiopia",0.00241551751555183,2021-07-01,4873.253,0,5e-07
"08","2021","Ethiopia",0.00253746496850337,2021-08-01,4873.253,0,5e-07
"09","2021","Ethiopia",0.00285423196433721,2021-09-01,4873.253,0,6e-07
"10","2021","Ethiopia",0.00311061589292234,2021-10-01,4873.253,0,6e-07
"11","2021","Ethiopia",0.00320907041783252,2021-11-01,4873.253,0,7e-07
"12","2021","Ethiopia",0.0033260917011854,2021-12-01,4873.253,0,7e-07
"01","2021","Fiji",5.96982399706597e-05,2021-01-01,4873.253,0,0
"02","2021","Fiji",6.2827603923311e-05,2021-02-01,4873.253,0,0
"03","2021","Fiji",7.3084463761549e-05,2021-03-01,4873.253,0,0
"04","2021","Fiji",8.76425818753505e-05,2021-04-01,4873.253,0,0
"05","2021","Fiji",0.000226162410015429,2021-05-01,4873.253,0,0
"06","2021","Fiji",0.00196758897748586,2021-06-01,4873.253,0,4e-07
"07","2021","Fiji",0.0176132478131156,2021-07-01,4873.253,0,3.6e-06
"08","2021","Fiji",0.0449373733436527,2021-08-01,4873.253,0,9.2e-06
"09","2021","Fiji",0.0550394298658552,2021-09-01,4873.253,0,1.13e-05
"10","2021","Fiji",0.0576710906936813,2021-10-01,4873.253,0,1.18e-05
"11","2021","Fiji",0.0584346224266844,2021-11-01,4873.253,0,1.2e-05
"12","2021","Fiji",0.058803881889749,2021-12-01,4873.253,0,1.21e-05
"01","2021","Finland",0.00733920836089614,2021-01-01,4873.253,0,1.5e-06
"02","2021","Finland",0.00928456899835519,2021-02-01,4873.253,0,1.9e-06
"03","2021","Finland",0.0123977468903559,2021-03-01,4873.253,0,2.5e-06
"04","2021","Finland",0.0150550945443051,2021-04-01,4873.253,0,3.1e-06
"05","2021","Finland",0.0162921763639134,2021-05-01,4873.253,0,3.3e-06
"06","2021","Finland",0.0170052870404161,2021-06-01,4873.253,0,3.5e-06
"07","2021","Finland",0.0181299141980306,2021-07-01,4873.253,0,3.7e-06
"08","2021","Finland",0.0213731412403766,2021-08-01,4873.253,0,4.4e-06
"09","2021","Finland",0.0244333075003396,2021-09-01,4873.253,0,5e-06
"10","2021","Finland",0.0272616234469857,2021-10-01,4873.253,0,5.6e-06
"11","2021","Finland",0.0311992055903224,2021-11-01,4873.253,0,6.4e-06
"12","2021","Finland",0.0393323427315447,2021-12-01,4873.253,0,8.1e-06
"01","2021","France",7.90545528826103,2021-01-01,4873.253,0,0.0016222
"02","2021","France",9.45516238077324,2021-02-01,4873.253,0,0.0019402
"03","2021","France",11.2759767494143,2021-03-01,4873.253,0,0.0023139
"04","2021","France",14.0194428431554,2021-04-01,4873.253,0,0.0028768
"05","2021","France",15.4742951164029,2021-05-01,4873.253,0,0.0031754
"06","2021","France",15.526103550819,2021-06-01,4873.253,0,0.003186
"07","2021","France",15.9225157729697,2021-07-01,4873.253,0,0.0032673
"08","2021","France",17.5291921029127,2021-08-01,4873.253,0,0.003597
"09","2021","France",18.751093274389,2021-09-01,4873.253,0,0.0038478
"10","2021","France",19.2298433731917,2021-10-01,4873.253,0,0.003946
"11","2021","France",19.945370010659,2021-11-01,4873.253,0,0.0040928
"12","2021","France",23.1526272417048,2021-12-01,4873.253,0,0.004751
"01","2021","Gabon",0.00449801361114641,2021-01-01,4873.253,0,9e-07
"02","2021","Gabon",0.00572539796930648,2021-02-01,4873.253,0,1.2e-06
"03","2021","Gabon",0.00767825613795547,2021-03-01,4873.253,0,1.6e-06
"04","2021","Gabon",0.0096009784963242,2021-04-01,4873.253,0,2e-06
"05","2021","Gabon",0.010691202913123,2021-05-01,4873.253,0,2.2e-06
"06","2021","Gabon",0.0111305154987492,2021-06-01,4873.253,0,2.3e-06
"07","2021","Gabon",0.0113376894675476,2021-07-01,4873.253,0,2.3e-06
"08","2021","Gabon",0.0115035358927434,2021-08-01,4873.253,0,2.4e-06
"09","2021","Gabon",0.012372371346963,2021-09-01,4873.253,0,2.5e-06
"10","2021","Gabon",0.0149450919777346,2021-10-01,4873.253,0,3.1e-06
"11","2021","Gabon",0.0164937344844773,2021-11-01,4873.253,0,3.4e-06
"12","2021","Gabon",0.0171332125793187,2021-12-01,4873.253,0,3.5e-06
"01","2021","Gambia",0.00161929433408229,2021-01-01,4873.253,0,3e-07
"02","2021","Gambia",0.00182680989756363,2021-02-01,4873.253,0,4e-07
"03","2021","Gambia",0.00209100564435773,2021-03-01,4873.253,0,4e-07
"04","2021","Gambia",0.00235431983924948,2021-04-01,4873.253,0,5e-07
"05","2021","Gambia",0.00246169793326402,2021-05-01,4873.253,0,5e-07
"06","2021","Gambia",0.00249353378596832,2021-06-01,4873.253,0,5e-07
"07","2021","Gambia",0.00278786069583739,2021-07-01,4873.253,0,6e-07
"08","2021","Gambia",0.00373251134888905,2021-08-01,4873.253,0,8e-07
"09","2021","Gambia",0.00407495622064135,2021-09-01,4873.253,0,8e-07
"10","2021","Gambia",0.00411615137177104,2021-10-01,4873.253,0,8e-07
"11","2021","Gambia",0.00413039076456912,2021-11-01,4873.253,0,8e-07
"12","2021","Gambia",0.00415889224207019,2021-12-01,4873.253,0,9e-07
"01","2021","Georgia",0.0613824549784629,2021-01-01,4873.253,0,1.26e-05
"02","2021","Georgia",0.0665175398780092,2021-02-01,4873.253,0,1.36e-05
"03","2021","Georgia",0.0691624046284936,2021-03-01,4873.253,0,1.42e-05
"04","2021","Georgia",0.0736982291660139,2021-04-01,4873.253,0,1.51e-05
"05","2021","Georgia",0.0825239756704485,2021-05-01,4873.253,0,1.69e-05
"06","2021","Georgia",0.0891547834660884,2021-06-01,4873.253,0,1.83e-05
"07","2021","Georgia",0.0971209464645956,2021-07-01,4873.253,0,1.99e-05
"08","2021","Georgia",0.121782145511937,2021-08-01,4873.253,0,2.5e-05
"09","2021","Georgia",0.146969026594889,2021-09-01,4873.253,0,3.02e-05
"10","2021","Georgia",0.165637271996372,2021-10-01,4873.253,0,3.4e-05
"11","2021","Georgia",0.19746671930913,2021-11-01,4873.253,0,4.05e-05
"12","2021","Georgia",0.225002914136382,2021-12-01,4873.253,0,4.62e-05
"01","2021","Germany",0.773805782742288,2021-01-01,4873.253,0,0.0001588
"02","2021","Germany",0.906028828828981,2021-02-01,4873.253,0,0.0001859
"03","2021","Germany",1.01068512826066,2021-03-01,4873.253,0,0.0002074
"04","2021","Germany",1.19965915548823,2021-04-01,4873.253,0,0.0002462
"05","2021","Germany",1.38643357947871,2021-05-01,4873.253,0,0.0002845
"06","2021","Germany",1.44107335017004,2021-06-01,4873.253,0,0.0002957
"07","2021","Germany",1.45279513119885,2021-07-01,4873.253,0,0.0002981
"08","2021","Germany",1.48843127846365,2021-08-01,4873.253,0,0.0003054
"09","2021","Germany",1.59042917941519,2021-09-01,4873.253,0,0.0003264
"10","2021","Germany",1.69751938948199,2021-10-01,4873.253,0,0.0003483
"11","2021","Germany",1.98536161941542,2021-11-01,4873.253,0,0.0004074
"12","2021","Germany",2.5593375144395,2021-12-01,4873.253,0,0.0005252
"01","2021","Ghana",0.00188260548764186,2021-01-01,4873.253,0,4e-07
"02","2021","Ghana",0.00244192450101803,2021-02-01,4873.253,0,5e-07
"03","2021","Ghana",0.00283058295205352,2021-03-01,4873.253,0,6e-07
"04","2021","Ghana",0.00294620716939876,2021-04-01,4873.253,0,6e-07
"05","2021","Ghana",0.00300175353770443,2021-05-01,4873.253,0,6e-07
"06","2021","Ghana",0.00304932903312941,2021-06-01,4873.253,0,6e-07
"07","2021","Ghana",0.00318049527776365,2021-07-01,4873.253,0,7e-07
"08","2021","Ghana",0.00358716063640863,2021-08-01,4873.253,0,7e-07
"09","2021","Ghana",0.0039907353487093,2021-09-01,4873.253,0,8e-07
"10","2021","Ghana",0.00415016986642238,2021-10-01,4873.253,0,9e-07
"11","2021","Ghana",0.00420480796611543,2021-11-01,4873.253,0,9e-07
"12","2021","Ghana",0.00429739886932756,2021-12-01,4873.253,0,9e-07
"01","2021","Greece",0.0141929181465744,2021-01-01,4873.253,0,2.9e-06
"02","2021","Greece",0.0165998135013652,2021-02-01,4873.253,0,3.4e-06
"03","2021","Greece",0.021708096903386,2021-03-01,4873.253,0,4.5e-06
"04","2021","Greece",0.0295205520018953,2021-04-01,4873.253,0,6.1e-06
"05","2021","Greece",0.0360651641712806,2021-05-01,4873.253,0,7.4e-06
"06","2021","Greece",0.0398388981759924,2021-06-01,4873.253,0,8.2e-06
"07","2021","Greece",0.0435667316640118,2021-07-01,4873.253,0,8.9e-06
"08","2021","Greece",0.0518961258393365,2021-08-01,4873.253,0,1.06e-05
"09","2021","Greece",0.059830706080827,2021-09-01,4873.253,0,1.23e-05
"10","2021","Greece",0.0667160844066239,2021-10-01,4873.253,0,1.37e-05
"11","2021","Greece",0.080951101737021,2021-11-01,4873.253,0,1.66e-05
"12","2021","Greece",0.098910970126723,2021-12-01,4873.253,0,2.03e-05
"01","2021","Grenada",0.00121556531384377,2021-01-01,4873.253,0,2e-07
"02","2021","Grenada",0.00131533341035736,2021-02-01,4873.253,0,3e-07
"03","2021","Grenada",0.00134629592306848,2021-03-01,4873.253,0,3e-07
"04","2021","Grenada",0.00139057996131024,2021-04-01,4873.253,0,3e-07
"05","2021","Grenada",0.00142771586390141,2021-05-01,4873.253,0,3e-07
"06","2021","Grenada",0.00143086945315902,2021-06-01,4873.253,0,3e-07
"07","2021","Grenada",0.00144033022093186,2021-07-01,4873.253,0,3e-07
"08","2021","Grenada",0.00194834478134015,2021-08-01,4873.253,0,4e-07
"09","2021","Grenada",0.0271086068426962,2021-09-01,4873.253,0,5.6e-06
"10","2021","Grenada",0.0504436670050563,2021-10-01,4873.253,0,1.04e-05
"11","2021","Grenada",0.0521544509519874,2021-11-01,4873.253,0,1.07e-05
"12","2021","Grenada",0.0528057053590089,2021-12-01,4873.253,0,1.08e-05
"01","2021","Guatemala",0.00827203659289441,2021-01-01,4873.253,0,1.7e-06
"02","2021","Guatemala",0.00934421205551893,2021-02-01,4873.253,0,1.9e-06
"03","2021","Guatemala",0.010305807630692,2021-03-01,4873.253,0,2.1e-06
"04","2021","Guatemala",0.0116978826291124,2021-04-01,4873.253,0,2.4e-06
"05","2021","Guatemala",0.013471511908808,2021-05-01,4873.253,0,2.8e-06
"06","2021","Guatemala",0.0153454534818798,2021-06-01,4873.253,0,3.1e-06
"07","2021","Guatemala",0.0184344835866178,2021-07-01,4873.253,0,3.8e-06
"08","2021","Guatemala",0.0233445079786866,2021-08-01,4873.253,0,4.8e-06
"09","2021","Guatemala",0.0289877233581276,2021-09-01,4873.253,0,5.9e-06
"10","2021","Guatemala",0.0326631330388314,2021-10-01,4873.253,0,6.7e-06
"11","2021","Guatemala",0.0340772059665578,2021-11-01,4873.253,0,7e-06
"12","2021","Guatemala",0.0347731740241466,2021-12-01,4873.253,0,7.1e-06
"01","2021","Guinea",0.00107503121120951,2021-01-01,4873.253,0,2e-07
"02","2021","Guinea",0.00114925241008484,2021-02-01,4873.253,0,2e-07
"03","2021","Guinea",0.00137163423411977,2021-03-01,4873.253,0,3e-07
"04","2021","Guinea",0.001618224060809,2021-04-01,4873.253,0,3e-07
"05","2021","Guinea",0.00173522298842814,2021-05-01,4873.253,0,4e-07
"06","2021","Guinea",0.0017853705442072,2021-06-01,4873.253,0,4e-07
"07","2021","Guinea",0.0018664655029796,2021-07-01,4873.253,0,4e-07
"08","2021","Guinea",0.00212302839507248,2021-08-01,4873.253,0,4e-07
"09","2021","Guinea",0.00229136094340538,2021-09-01,4873.253,0,5e-07
"10","2021","Guinea",0.00232681278947362,2021-10-01,4873.253,0,5e-07
"11","2021","Guinea",0.00233906849358461,2021-11-01,4873.253,0,5e-07
"12","2021","Guinea",0.00235595186510619,2021-12-01,4873.253,0,5e-07
"01","2021","Guinea-Bissau",0.00126804810219942,2021-01-01,4873.253,0,3e-07
"02","2021","Guinea-Bissau",0.00149559167670467,2021-02-01,4873.253,0,3e-07
"03","2021","Guinea-Bissau",0.00176055778184144,2021-03-01,4873.253,0,4e-07
"04","2021","Guinea-Bissau",0.0018787281965395,2021-04-01,4873.253,0,4e-07
"05","2021","Guinea-Bissau",0.00190371947991424,2021-05-01,4873.253,0,4e-07
"06","2021","Guinea-Bissau",0.00193804397497694,2021-06-01,4873.253,0,4e-07
"07","2021","Guinea-Bissau",0.0020656656187921,2021-07-01,4873.253,0,4e-07
"08","2021","Guinea-Bissau",0.00262921523425361,2021-08-01,4873.253,0,5e-07
"09","2021","Guinea-Bissau",0.00305776056005477,2021-09-01,4873.253,0,6e-07
"10","2021","Guinea-Bissau",0.00311192291075302,2021-10-01,4873.253,0,6e-07
"11","2021","Guinea-Bissau",0.0032144849740701,2021-11-01,4873.253,0,7e-07
"12","2021","Guinea-Bissau",0.00327996661680321,2021-12-01,4873.253,0,7e-07
"01","2021","Guyana",0.00875343969644178,2021-01-01,4873.253,0,1.8e-06
"02","2021","Guyana",0.0104130777220781,2021-02-01,4873.253,0,2.1e-06
"03","2021","Guyana",0.0118812734717232,2021-03-01,4873.253,0,2.4e-06
"04","2021","Guyana",0.0148097387905209,2021-04-01,4873.253,0,3e-06
"05","2021","Guyana",0.0193368182006649,2021-05-01,4873.253,0,4e-06
"06","2021","Guyana",0.023672858615819,2021-06-01,4873.253,0,4.9e-06
"07","2021","Guyana",0.027143627516981,2021-07-01,4873.253,0,5.6e-06
"08","2021","Guyana",0.0302131017466893,2021-08-01,4873.253,0,6.2e-06
"09","2021","Guyana",0.0365162689639302,2021-09-01,4873.253,0,7.5e-06
"10","2021","Guyana",0.043402605115979,2021-10-01,4873.253,0,8.9e-06
"11","2021","Guyana",0.0468412414071926,2021-11-01,4873.253,0,9.6e-06
"12","2021","Guyana",0.0491938980112191,2021-12-01,4873.253,0,1.01e-05
"01","2021","Haiti",0.000936218124912783,2021-01-01,4873.253,0,2e-07
"02","2021","Haiti",0.00106640778851506,2021-02-01,4873.253,0,2e-07
"03","2021","Haiti",0.00111401393402337,2021-03-01,4873.253,0,2e-07
"04","2021","Haiti",0.00113808922982288,2021-04-01,4873.253,0,2e-07
"05","2021","Haiti",0.0012085175539788,2021-05-01,4873.253,0,2e-07
"06","2021","Haiti",0.00150791933687015,2021-06-01,4873.253,0,3e-07
"07","2021","Haiti",0.00172938654040942,2021-07-01,4873.253,0,4e-07
"08","2021","Haiti",0.0018169562171674,2021-08-01,4873.253,0,4e-07
"09","2021","Haiti",0.00188345285502207,2021-09-01,4873.253,0,4e-07
"10","2021","Haiti",0.00204343107996974,2021-10-01,4873.253,0,4e-07
"11","2021","Haiti",0.00217247635532678,2021-11-01,4873.253,0,4e-07
"12","2021","Haiti",0.0022675352188229,2021-12-01,4873.253,0,5e-07
"01","2021","Holy See",0.0333745364647713,2021-01-01,4873.253,0,6.8e-06
"02","2021","Holy See",0.0333745364647713,2021-02-01,4873.253,0,6.8e-06
"03","2021","Holy See",0.0333745364647713,2021-03-01,4873.253,0,6.8e-06
"04","2021","Holy See",0.0333745364647713,2021-04-01,4873.253,0,6.8e-06
"05","2021","Holy See",0.0333745364647713,2021-05-01,4873.253,0,6.8e-06
"06","2021","Holy See",0.0333745364647713,2021-06-01,4873.253,0,6.8e-06
"07","2021","Holy See",0.0333745364647713,2021-07-01,4873.253,0,6.8e-06
"08","2021","Holy See",0.0333745364647713,2021-08-01,4873.253,0,6.8e-06
"09","2021","Holy See",0.0333745364647713,2021-09-01,4873.253,0,6.8e-06
"10","2021","Holy See",0.0333745364647713,2021-10-01,4873.253,0,6.8e-06
"11","2021","Holy See",0.0333745364647713,2021-11-01,4873.253,0,6.8e-06
"12","2021","Holy See",0.0333745364647713,2021-12-01,4873.253,0,6.8e-06
"01","2021","Honduras",0.0135156706206686,2021-01-01,4873.253,0,2.8e-06
"02","2021","Honduras",0.0161838488278818,2021-02-01,4873.253,0,3.3e-06
"03","2021","Honduras",0.0181401619880754,2021-03-01,4873.253,0,3.7e-06
"04","2021","Honduras",0.0201351263304245,2021-04-01,4873.253,0,4.1e-06
"05","2021","Honduras",0.0228334027177861,2021-05-01,4873.253,0,4.7e-06
"06","2021","Honduras",0.0252283415288453,2021-06-01,4873.253,0,5.2e-06
"07","2021","Honduras",0.028226005120953,2021-07-01,4873.253,0,5.8e-06
"08","2021","Honduras",0.0322087163547936,2021-08-01,4873.253,0,6.6e-06
"09","2021","Honduras",0.0358059602156895,2021-09-01,4873.253,0,7.3e-06
"10","2021","Honduras",0.0375319277913941,2021-10-01,4873.253,0,7.7e-06
"11","2021","Honduras",0.0380642996337328,2021-11-01,4873.253,0,7.8e-06
"12","2021","Honduras",0.0382292767164536,2021-12-01,4873.253,0,7.8e-06
"01","2021","Hungary",0.0360457486930698,2021-01-01,4873.253,0,7.4e-06
"02","2021","Hungary",0.0404971758639328,2021-02-01,4873.253,0,8.3e-06
"03","2021","Hungary",0.0552743948200635,2021-03-01,4873.253,0,1.13e-05
"04","2021","Hungary",0.0758265245738163,2021-04-01,4873.253,0,1.56e-05
"05","2021","Hungary",0.0823917085753088,2021-05-01,4873.253,0,1.69e-05
"06","2021","Hungary",0.0835303172245312,2021-06-01,4873.253,0,1.71e-05
"07","2021","Hungary",0.0837184320276915,2021-07-01,4873.253,0,1.72e-05
"08","2021","Hungary",0.083911158631967,2021-08-01,4873.253,0,1.72e-05
"09","2021","Hungary",0.0845503216757157,2021-09-01,4873.253,0,1.73e-05
"10","2021","Hungary",0.0867168607562305,2021-10-01,4873.253,0,1.78e-05
"11","2021","Hungary",0.100558185434965,2021-11-01,4873.253,0,2.06e-05
"12","2021","Hungary",0.124310159068904,2021-12-01,4873.253,0,2.55e-05
"01","2021","Iceland",0.0173528063334515,2021-01-01,4873.253,0,3.6e-06
"02","2021","Iceland",0.0176820512820513,2021-02-01,4873.253,0,3.6e-06
"03","2021","Iceland",0.0178795226279097,2021-03-01,4873.253,0,3.7e-06
"04","2021","Iceland",0.0185025641025641,2021-04-01,4873.253,0,3.8e-06
"05","2021","Iceland",0.019145362164717,2021-05-01,4873.253,0,3.9e-06
"06","2021","Iceland",0.0193934065934066,2021-06-01,4873.253,0,4e-06
"07","2021","Iceland",0.0202886919532081,2021-07-01,4873.253,0,4.2e-06
"08","2021","Iceland",0.0279444168734491,2021-08-01,4873.253,0,5.7e-06
"09","2021","Iceland",0.0332616361416361,2021-09-01,4873.253,0,6.8e-06
"10","2021","Iceland",0.0368527472527473,2021-10-01,4873.253,0,7.6e-06
"11","2021","Iceland",0.046234822954823,2021-11-01,4873.253,0,9.5e-06
"12","2021","Iceland",0.0609775257001063,2021-12-01,4873.253,0,1.25e-05
"01","2021","India",8.63228631249653,2021-01-01,4873.253,0,0.0017714
"02","2021","India",8.94492862343568,2021-02-01,4873.253,0,0.0018355
"03","2021","India",9.4391768175682,2021-03-01,4873.253,0,0.0019369
"04","2021","India",12.2124544131182,2021-04-01,4873.253,0,0.002506
"05","2021","India",20.0919685495098,2021-05-01,4873.253,0,0.0041229
"06","2021","India",24.1987781513689,2021-06-01,4873.253,0,0.0049656
"07","2021","India",25.4241389057073,2021-07-01,4873.253,0,0.0052171
"08","2021","India",26.3979372108768,2021-08-01,4873.253,0,0.0054169
"09","2021","India",27.3022236160908,2021-09-01,4873.253,0,0.0056025
"10","2021","India",27.8775449554054,2021-10-01,4873.253,0,0.0057205
"11","2021","India",28.2039662818162,2021-11-01,4873.253,0,0.0057875
"12","2021","India",28.422453356386,2021-12-01,4873.253,0,0.0058323
"01","2021","Indonesia",0.00329087200043484,2021-01-01,4873.253,0,7e-07
"02","2021","Indonesia",0.00446190506000734,2021-02-01,4873.253,0,9e-07
"03","2021","Indonesia",0.00522972866968826,2021-03-01,4873.253,0,1.1e-06
"04","2021","Indonesia",0.00582049060642798,2021-04-01,4873.253,0,1.2e-06
"05","2021","Indonesia",0.00637657342073906,2021-05-01,4873.253,0,1.3e-06
"06","2021","Indonesia",0.00716268120770454,2021-06-01,4873.253,0,1.5e-06
"07","2021","Indonesia",0.0101501537465081,2021-07-01,4873.253,0,2.1e-06
"08","2021","Indonesia",0.0140070856044771,2021-08-01,4873.253,0,2.9e-06
"09","2021","Indonesia",0.0152527265643357,2021-09-01,4873.253,0,3.1e-06
"10","2021","Indonesia",0.015474245086815,2021-10-01,4873.253,0,3.2e-06
"11","2021","Indonesia",0.0155424024603711,2021-11-01,4873.253,0,3.2e-06
"12","2021","Indonesia",0.0155739656717654,2021-12-01,4873.253,0,3.2e-06
"01","2021","Iran",0.0157633089881688,2021-01-01,4873.253,0,3.2e-06
"02","2021","Iran",0.0181521014881196,2021-02-01,4873.253,0,3.7e-06
"03","2021","Iran",0.0209734042960762,2021-03-01,4873.253,0,4.3e-06
"04","2021","Iran",0.0259947867293105,2021-04-01,4873.253,0,5.3e-06
"05","2021","Iran",0.0326345707566912,2021-05-01,4873.253,0,6.7e-06
"06","2021","Iran",0.0364003573014036,2021-06-01,4873.253,0,7.5e-06
"07","2021","Iran",0.0417131407556029,2021-07-01,4873.253,0,8.6e-06
"08","2021","Iran",0.0531128605515275,2021-08-01,4873.253,0,1.09e-05
"09","2021","Iran",0.0636351500424883,2021-09-01,4873.253,0,1.31e-05
"10","2021","Iran",0.0687124649458351,2021-10-01,4873.253,0,1.41e-05
"11","2021","Iran",0.0719173841484853,2021-11-01,4873.253,0,1.48e-05
"12","2021","Iran",0.0733686151641947,2021-12-01,4873.253,0,1.51e-05
"01","2021","Iraq",0.0151081701542751,2021-01-01,4873.253,0,3.1e-06
"02","2021","Iraq",0.0161787038535547,2021-02-01,4873.253,0,3.3e-06
"03","2021","Iraq",0.0191711918718894,2021-03-01,4873.253,0,3.9e-06
"04","2021","Iraq",0.0238662074311984,2021-04-01,4873.253,0,4.9e-06
"05","2021","Iraq",0.0283325135907933,2021-05-01,4873.253,0,5.8e-06
"06","2021","Iraq",0.031571099226056,2021-06-01,4873.253,0,6.5e-06
"07","2021","Iraq",0.0367437055434271,2021-07-01,4873.253,0,7.5e-06
"08","2021","Iraq",0.0441644087767519,2021-08-01,4873.253,0,9.1e-06
"09","2021","Iraq",0.0487067119285607,2021-09-01,4873.253,0,1e-05
"10","2021","Iraq",0.0505402082366519,2021-10-01,4873.253,0,1.04e-05
"11","2021","Iraq",0.0514621653456027,2021-11-01,4873.253,0,1.06e-05
"12","2021","Iraq",0.0519349867732081,2021-12-01,4873.253,0,1.07e-05
"01","2021","Ireland",0.0323075576699114,2021-01-01,4873.253,0,6.6e-06
"02","2021","Ireland",0.0424143614450079,2021-02-01,4873.253,0,8.7e-06
"03","2021","Ireland",0.0461584676187906,2021-03-01,4873.253,0,9.5e-06
"04","2021","Ireland",0.0491536507381026,2021-04-01,4873.253,0,1.01e-05
"05","2021","Ireland",0.0517923250543098,2021-05-01,4873.253,0,1.06e-05
"06","2021","Ireland",0.0541660962367286,2021-06-01,4873.253,0,1.11e-05
"07","2021","Ireland",0.057521967682643,2021-07-01,4873.253,0,1.18e-05
"08","2021","Ireland",0.0661229383808406,2021-08-01,4873.253,0,1.36e-05
"09","2021","Ireland",0.0750852809634096,2021-09-01,4873.253,0,1.54e-05
"10","2021","Ireland",0.0840672444195358,2021-10-01,4873.253,0,1.73e-05
"11","2021","Ireland",0.102509587948415,2021-11-01,4873.253,0,2.1e-05
"12","2021","Ireland",0.132202034555367,2021-12-01,4873.253,0,2.71e-05
"01","2021","Israel",0.0623483586056086,2021-01-01,4873.253,0,1.28e-05
"02","2021","Israel",0.0835777171112536,2021-02-01,4873.253,0,1.72e-05
"03","2021","Israel",0.094382095443161,2021-03-01,4873.253,0,1.94e-05
"04","2021","Israel",0.0966443499410763,2021-04-01,4873.253,0,1.98e-05
"05","2021","Israel",0.0969435983634738,2021-05-01,4873.253,0,1.99e-05
"06","2021","Israel",0.0970494738572667,2021-06-01,4873.253,0,1.99e-05
"07","2021","Israel",0.0985222253918412,2021-07-01,4873.253,0,2.02e-05
"08","2021","Israel",0.110599765682077,2021-08-01,4873.253,0,2.27e-05
"09","2021","Israel",0.138051139726564,2021-09-01,4873.253,0,2.83e-05
"10","2021","Israel",0.151610869473577,2021-10-01,4873.253,0,3.11e-05
"11","2021","Israel",0.154534704031402,2021-11-01,4873.253,0,3.17e-05
"12","2021","Israel",0.156683711661996,2021-12-01,4873.253,0,3.22e-05
"01","2021","Italy",2.53471052084618,2021-01-01,4873.253,0,0.0005201
"02","2021","Italy",2.94147035465566,2021-02-01,4873.253,0,0.0006036
"03","2021","Italy",3.51656987822717,2021-03-01,4873.253,0,0.0007216
"04","2021","Italy",4.12361601109767,2021-04-01,4873.253,0,0.0008462
"05","2021","Italy",4.46756075220462,2021-05-01,4873.253,0,0.0009168
"06","2021","Italy",4.57447637458808,2021-06-01,4873.253,0,0.0009387
"07","2021","Italy",4.62323599286563,2021-07-01,4873.253,0,0.0009487
"08","2021","Italy",4.79119182927936,2021-08-01,4873.253,0,0.0009832
"09","2021","Italy",4.97521193903817,2021-09-01,4873.253,0,0.0010209
"10","2021","Italy",5.08432206008089,2021-10-01,4873.253,0,0.0010433
"11","2021","Italy",5.26113439639785,2021-11-01,4873.253,0,0.0010796
"12","2021","Italy",5.79870823298177,2021-12-01,4873.253,0,0.0011899
"01","2021","Jamaica",0.00478660337138253,2021-01-01,4873.253,0,1e-06
"02","2021","Jamaica",0.00652111500474693,2021-02-01,4873.253,0,1.3e-06
"03","2021","Jamaica",0.0107056091371136,2021-03-01,4873.253,0,2.2e-06
"04","2021","Jamaica",0.0145645576177722,2021-04-01,4873.253,0,3e-06
"05","2021","Jamaica",0.0159606970199821,2021-05-01,4873.253,0,3.3e-06
"06","2021","Jamaica",0.0166856400805855,2021-06-01,4873.253,0,3.4e-06
"07","2021","Jamaica",0.0172826610695885,2021-07-01,4873.253,0,3.5e-06
"08","2021","Jamaica",0.0199630722435362,2021-08-01,4873.253,0,4.1e-06
"09","2021","Jamaica",0.026091590426863,2021-09-01,4873.253,0,5.4e-06
"10","2021","Jamaica",0.0293624042906187,2021-10-01,4873.253,0,6e-06
"11","2021","Jamaica",0.0304827622228804,2021-11-01,4873.253,0,6.3e-06
"12","2021","Jamaica",0.0310918153277522,2021-12-01,4873.253,0,6.4e-06
