"month","year","country","value","date","max","min","normalised_value","log_value"
"01","2021","Nauru",0,2021-01-01,4873.253,0,0,-Inf
"02","2021","Nauru",0,2021-02-01,4873.253,0,0,-Inf
"03","2021","Nauru",0,2021-03-01,4873.253,0,0,-Inf
"04","2021","Nauru",0,2021-04-01,4873.253,0,0,-Inf
"05","2021","Nauru",0,2021-05-01,4873.253,0,0,-Inf
"06","2021","Nauru",0,2021-06-01,4873.253,0,0,-Inf
"07","2021","Nauru",0,2021-07-01,4873.253,0,0,-Inf
"08","2021","Nauru",0,2021-08-01,4873.253,0,0,-Inf
"09","2021","Nauru",0,2021-09-01,4873.253,0,0,-Inf
"10","2021","Nauru",0,2021-10-01,4873.253,0,0,-Inf
"11","2021","Nauru",0,2021-11-01,4873.253,0,0,-Inf
"12","2021","Nauru",0,2021-12-01,4873.253,0,0,-Inf
"01","2021","Nepal",0.00915374807013864,2021-01-01,4873.253,0,1.9e-06,-4.6936
"02","2021","Nepal",0.00936092342618411,2021-02-01,4873.253,0,1.9e-06,-4.6712
"03","2021","Nepal",0.00945800904300797,2021-03-01,4873.253,0,1.9e-06,-4.6609
"04","2021","Nepal",0.00989923581654289,2021-04-01,4873.253,0,2e-06,-4.6153
"05","2021","Nepal",0.0155308962442105,2021-05-01,4873.253,0,3.2e-06,-4.1649
"06","2021","Nepal",0.0209383688609038,2021-06-01,4873.253,0,4.3e-06,-3.8662
"07","2021","Nepal",0.0228354613042343,2021-07-01,4873.253,0,4.7e-06,-3.7794
"08","2021","Nepal",0.0251603910720408,2021-08-01,4873.253,0,5.2e-06,-3.6825
"09","2021","Nepal",0.0267963578348505,2021-09-01,4873.253,0,5.5e-06,-3.6195
"10","2021","Nepal",0.0276242405670651,2021-10-01,4873.253,0,5.7e-06,-3.5891
"11","2021","Nepal",0.0280533452165842,2021-11-01,4873.253,0,5.8e-06,-3.5736
"12","2021","Nepal",0.0283182812125695,2021-12-01,4873.253,0,5.8e-06,-3.5642
"01","2021","Netherlands",0.98707551157854,2021-01-01,4873.253,0,0.0002025,-0.013
"02","2021","Netherlands",1.12711605979959,2021-02-01,4873.253,0,0.0002313,0.1197
"03","2021","Netherlands",1.28368060899907,2021-03-01,4873.253,0,0.0002634,0.2497
"04","2021","Netherlands",1.5203889911891,2021-04-01,4873.253,0,0.000312,0.419
"05","2021","Netherlands",1.73967512457866,2021-05-01,4873.253,0,0.000357,0.5537
"06","2021","Netherlands",1.82570829448401,2021-06-01,4873.253,0,0.0003746,0.602
"07","2021","Netherlands",1.93970217253257,2021-07-01,4873.253,0,0.000398,0.6625
"08","2021","Netherlands",2.08126390710991,2021-08-01,4873.253,0,0.0004271,0.733
"09","2021","Netherlands",2.16219815907086,2021-09-01,4873.253,0,0.0004437,0.7711
"10","2021","Netherlands",2.24855237451308,2021-10-01,4873.253,0,0.0004614,0.8103
"11","2021","Netherlands",2.58698656507576,2021-11-01,4873.253,0,0.0005309,0.9505
"12","2021","Netherlands",3.19851950753006,2021-12-01,4873.253,0,0.0006563,1.1627
"01","2021","New Zealand",0.165548538730905,2021-01-01,4873.253,0,3.4e-05,-1.7985
"02","2021","New Zealand",0.172487476770941,2021-02-01,4873.253,0,3.54e-05,-1.7574
"03","2021","New Zealand",0.179827837468699,2021-03-01,4873.253,0,3.69e-05,-1.7158
"04","2021","New Zealand",0.189980314226176,2021-04-01,4873.253,0,3.9e-05,-1.6608
"05","2021","New Zealand",0.195505575190141,2021-05-01,4873.253,0,4.01e-05,-1.6322
"06","2021","New Zealand",0.199886795736133,2021-06-01,4873.253,0,4.1e-05,-1.61
"07","2021","New Zealand",0.207168746577573,2021-07-01,4873.253,0,4.25e-05,-1.5742
"08","2021","New Zealand",0.224820471299742,2021-08-01,4873.253,0,4.61e-05,-1.4925
"09","2021","New Zealand",0.294926104332774,2021-09-01,4873.253,0,6.05e-05,-1.221
"10","2021","New Zealand",0.380977112842848,2021-10-01,4873.253,0,7.82e-05,-0.965
"11","2021","New Zealand",0.677339391814384,2021-11-01,4873.253,0,0.000139,-0.3896
"12","2021","New Zealand",0.971817583434141,2021-12-01,4873.253,0,0.0001994,-0.0286
"01","2021","Nicaragua",0.000741410837474079,2021-01-01,4873.253,0,2e-07,-7.207
"02","2021","Nicaragua",0.000765943747199542,2021-02-01,4873.253,0,2e-07,-7.1744
"03","2021","Nicaragua",0.000789472502723421,2021-03-01,4873.253,0,2e-07,-7.1441
"04","2021","Nicaragua",0.000815204565721204,2021-04-01,4873.253,0,2e-07,-7.1121
"05","2021","Nicaragua",0.000855444077272367,2021-05-01,4873.253,0,2e-07,-7.0639
"06","2021","Nicaragua",0.000931836316829782,2021-06-01,4873.253,0,2e-07,-6.9784
"07","2021","Nicaragua",0.00106263514056459,2021-07-01,4873.253,0,2e-07,-6.847
"08","2021","Nicaragua",0.00125095700904008,2021-08-01,4873.253,0,3e-07,-6.6838
"09","2021","Nicaragua",0.00152294529312212,2021-09-01,4873.253,0,3e-07,-6.4871
"10","2021","Nicaragua",0.00183040441714654,2021-10-01,4873.253,0,4e-07,-6.3032
"11","2021","Nicaragua",0.00198813384267077,2021-11-01,4873.253,0,4e-07,-6.2206
"12","2021","Nicaragua",0.00203436215260437,2021-12-01,4873.253,0,4e-07,-6.1976
"01","2021","Niger",0.000167257521263338,2021-01-01,4873.253,0,0,-8.696
"02","2021","Niger",0.000193105253097893,2021-02-01,4873.253,0,0,-8.5523
"03","2021","Niger",0.000201461685027996,2021-03-01,4873.253,0,0,-8.5099
"04","2021","Niger",0.000211217563095784,2021-04-01,4873.253,0,0,-8.4626
"05","2021","Niger",0.000220625984677334,2021-05-01,4873.253,0,0,-8.419
"06","2021","Niger",0.000225337658097832,2021-06-01,4873.253,0,0,-8.3979
"07","2021","Niger",0.000229761043024891,2021-07-01,4873.253,0,0,-8.3785
"08","2021","Niger",0.000237077085377639,2021-08-01,4873.253,0,0,-8.3471
"09","2021","Niger",0.000245224766740272,2021-09-01,4873.253,0,1e-07,-8.3133
"10","2021","Niger",0.000254946085725179,2021-10-01,4873.253,0,1e-07,-8.2745
"11","2021","Niger",0.000276842818363251,2021-11-01,4873.253,0,1e-07,-8.1921
"12","2021","Niger",0.000296882066927113,2021-12-01,4873.253,0,1e-07,-8.1222
"01","2021","Nigeria",0.0236293815887249,2021-01-01,4873.253,0,4.8e-06,-3.7453
"02","2021","Nigeria",0.0315679173781892,2021-02-01,4873.253,0,6.5e-06,-3.4556
"03","2021","Nigeria",0.0347093933779646,2021-03-01,4873.253,0,7.1e-06,-3.3607
"04","2021","Nigeria",0.0354879641430779,2021-04-01,4873.253,0,7.3e-06,-3.3386
"05","2021","Nigeria",0.0358452706652717,2021-05-01,4873.253,0,7.4e-06,-3.3285
"06","2021","Nigeria",0.0361433814172279,2021-06-01,4873.253,0,7.4e-06,-3.3203
"07","2021","Nigeria",0.036698717031928,2021-07-01,4873.253,0,7.5e-06,-3.305
"08","2021","Nigeria",0.0396178838456391,2021-08-01,4873.253,0,8.1e-06,-3.2285
"09","2021","Nigeria",0.0432920228388058,2021-09-01,4873.253,0,8.9e-06,-3.1398
"10","2021","Nigeria",0.0451986591156406,2021-10-01,4873.253,0,9.3e-06,-3.0967
"11","2021","Nigeria",0.0461145757330421,2021-11-01,4873.253,0,9.5e-06,-3.0766
"12","2021","Nigeria",0.04851456598772,2021-12-01,4873.253,0,1e-05,-3.0259
"01","2021","North Macedonia",0.0423700599429153,2021-01-01,4873.253,0,8.7e-06,-3.1613
"02","2021","North Macedonia",0.046714645020523,2021-02-01,4873.253,0,9.6e-06,-3.0637
"03","2021","North Macedonia",0.055309733965185,2021-03-01,4873.253,0,1.13e-05,-2.8948
"04","2021","North Macedonia",0.0691161157990061,2021-04-01,4873.253,0,1.42e-05,-2.672
"05","2021","North Macedonia",0.0741024588146,2021-05-01,4873.253,0,1.52e-05,-2.6023
"06","2021","North Macedonia",0.0746599596169046,2021-06-01,4873.253,0,1.53e-05,-2.5948
"07","2021","North Macedonia",0.0748377868593808,2021-07-01,4873.253,0,1.54e-05,-2.5924
"08","2021","North Macedonia",0.078896761744795,2021-08-01,4873.253,0,1.62e-05,-2.5396
"09","2021","North Macedonia",0.0887720275065838,2021-09-01,4873.253,0,1.82e-05,-2.4217
"10","2021","North Macedonia",0.0945059656470147,2021-10-01,4873.253,0,1.94e-05,-2.3591
"11","2021","North Macedonia",0.100631681850327,2021-11-01,4873.253,0,2.06e-05,-2.2963
"12","2021","North Macedonia",0.105791859939757,2021-12-01,4873.253,0,2.17e-05,-2.2463
"01","2021","Norway",0.0106227175581989,2021-01-01,4873.253,0,2.2e-06,-4.5448
"02","2021","Norway",0.0123444169119496,2021-02-01,4873.253,0,2.5e-06,-4.3946
"03","2021","Norway",0.0153079253318585,2021-03-01,4873.253,0,3.1e-06,-4.1794
"04","2021","Norway",0.0195027080510333,2021-04-01,4873.253,0,4e-06,-3.9372
"05","2021","Norway",0.0220191835340767,2021-05-01,4873.253,0,4.5e-06,-3.8158
"06","2021","Norway",0.0237163796291207,2021-06-01,4873.253,0,4.9e-06,-3.7416
"07","2021","Norway",0.0247584141860315,2021-07-01,4873.253,0,5.1e-06,-3.6986
"08","2021","Norway",0.0270017460943452,2021-08-01,4873.253,0,5.5e-06,-3.6119
"09","2021","Norway",0.0328612213462032,2021-09-01,4873.253,0,6.7e-06,-3.4155
"10","2021","Norway",0.0363490684928276,2021-10-01,4873.253,0,7.5e-06,-3.3146
"11","2021","Norway",0.0431972353690661,2021-11-01,4873.253,0,8.9e-06,-3.142
"12","2021","Norway",0.0617750180826912,2021-12-01,4873.253,0,1.27e-05,-2.7843
"01","2021","Oman",0.0257623368498848,2021-01-01,4873.253,0,5.3e-06,-3.6588
"02","2021","Oman",0.0269426079090472,2021-02-01,4873.253,0,5.5e-06,-3.614
"03","2021","Oman",0.0291034382541955,2021-03-01,4873.253,0,6e-06,-3.5369
"04","2021","Oman",0.034604206068121,2021-04-01,4873.253,0,7.1e-06,-3.3638
"05","2021","Oman",0.0402465850760431,2021-05-01,4873.253,0,8.3e-06,-3.2127
"06","2021","Oman",0.0470645696248257,2021-06-01,4873.253,0,9.7e-06,-3.0562
"07","2021","Oman",0.0560339167962823,2021-07-01,4873.253,0,1.15e-05,-2.8818
"08","2021","Oman",0.0587522025954889,2021-08-01,4873.253,0,1.21e-05,-2.8344
"09","2021","Oman",0.0593700232103858,2021-09-01,4873.253,0,1.22e-05,-2.824
"10","2021","Oman",0.0595370595404391,2021-10-01,4873.253,0,1.22e-05,-2.8212
"11","2021","Oman",0.0596153713093835,2021-11-01,4873.253,0,1.22e-05,-2.8198
"12","2021","Oman",0.0596980143720031,2021-12-01,4873.253,0,1.23e-05,-2.8185
"01","2021","Pakistan",0.121544028603449,2021-01-01,4873.253,0,2.49e-05,-2.1075
"02","2021","Pakistan",0.132680744827588,2021-02-01,4873.253,0,2.72e-05,-2.0198
"03","2021","Pakistan",0.145386620396633,2021-03-01,4873.253,0,2.98e-05,-1.9284
"04","2021","Pakistan",0.176279424827222,2021-04-01,4873.253,0,3.62e-05,-1.7357
"05","2021","Pakistan",0.206892001172815,2021-05-01,4873.253,0,4.25e-05,-1.5756
"06","2021","Pakistan",0.221817823893793,2021-06-01,4873.253,0,4.55e-05,-1.5059
"07","2021","Pakistan",0.232490760003655,2021-07-01,4873.253,0,4.77e-05,-1.4589
"08","2021","Pakistan",0.259479973177817,2021-08-01,4873.253,0,5.32e-05,-1.3491
"09","2021","Pakistan",0.285213579086735,2021-09-01,4873.253,0,5.85e-05,-1.2545
"10","2021","Pakistan",0.296873368266368,2021-10-01,4873.253,0,6.09e-05,-1.2144
"11","2021","Pakistan",0.300903320163696,2021-11-01,4873.253,0,6.17e-05,-1.201
"12","2021","Pakistan",0.303352818781423,2021-12-01,4873.253,0,6.22e-05,-1.1929
"01","2021","Palau",0,2021-01-01,4873.253,0,0,-Inf
"02","2021","Palau",0,2021-02-01,4873.253,0,0,-Inf
"03","2021","Palau",0,2021-03-01,4873.253,0,0,-Inf
"04","2021","Palau",0,2021-04-01,4873.253,0,0,-Inf
"05","2021","Palau",0,2021-05-01,4873.253,0,0,-Inf
"06","2021","Palau",0,2021-06-01,4873.253,0,0,-Inf
"07","2021","Palau",0,2021-07-01,4873.253,0,0,-Inf
"08","2021","Palau",3.22437339676989e-05,2021-08-01,4873.253,0,0,-10.3422
"09","2021","Palau",0.000199911150599733,2021-09-01,4873.253,0,0,-8.5176
"10","2021","Palau",0.00037438557773606,2021-10-01,4873.253,0,1e-07,-7.8902
"11","2021","Palau",0.000444247001332741,2021-11-01,4873.253,0,1e-07,-7.7191
"12","2021","Palau",0.000458577549762829,2021-12-01,4873.253,0,1e-07,-7.6874
"01","2021","Panama",0.0674644802791625,2021-01-01,4873.253,0,1.38e-05,-2.6962
"02","2021","Panama",0.0769517205626285,2021-02-01,4873.253,0,1.58e-05,-2.5646
"03","2021","Panama",0.0808038211870218,2021-03-01,4873.253,0,1.66e-05,-2.5157
"04","2021","Panama",0.0834322339771996,2021-04-01,4873.253,0,1.71e-05,-2.4837
"05","2021","Panama",0.08598634481211,2021-05-01,4873.253,0,1.76e-05,-2.4536
"06","2021","Panama",0.090470039949618,2021-06-01,4873.253,0,1.86e-05,-2.4027
"07","2021","Panama",0.097455230426623,2021-07-01,4873.253,0,2e-05,-2.3284
"08","2021","Panama",0.103792295998152,2021-08-01,4873.253,0,2.13e-05,-2.2654
"09","2021","Panama",0.10731537207408,2021-09-01,4873.253,0,2.2e-05,-2.232
"10","2021","Panama",0.108946671733735,2021-10-01,4873.253,0,2.24e-05,-2.2169
"11","2021","Panama",0.110086536904572,2021-11-01,4873.253,0,2.26e-05,-2.2065
"12","2021","Panama",0.111990950090929,2021-12-01,4873.253,0,2.3e-05,-2.1893
"01","2021","Papua New Guinea",9.22346391099091e-05,2021-01-01,4873.253,0,0,-9.2912
"02","2021","Papua New Guinea",0.00010972120363877,2021-02-01,4873.253,0,0,-9.1176
"03","2021","Papua New Guinea",0.000316868637823996,2021-03-01,4873.253,0,1e-07,-8.057
"04","2021","Papua New Guinea",0.00101171037038337,2021-04-01,4873.253,0,2e-07,-6.8961
"05","2021","Papua New Guinea",0.00151889704850849,2021-05-01,4873.253,0,3e-07,-6.4898
"06","2021","Papua New Guinea",0.00186685476639335,2021-06-01,4873.253,0,4e-07,-6.2835
"07","2021","Papua New Guinea",0.00194493512725224,2021-07-01,4873.253,0,4e-07,-6.2425
"08","2021","Papua New Guinea",0.00199025564220852,2021-08-01,4873.253,0,4e-07,-6.2195
"09","2021","Papua New Guinea",0.00208759848383156,2021-09-01,4873.253,0,4e-07,-6.1717
"10","2021","Papua New Guinea",0.00276299385764246,2021-10-01,4873.253,0,6e-07,-5.8914
"11","2021","Papua New Guinea",0.0036943780319429,2021-11-01,4873.253,0,8e-07,-5.6009
"12","2021","Papua New Guinea",0.00401011924534153,2021-12-01,4873.253,0,8e-07,-5.5189
"01","2021","Paraguay",0.0169443833507388,2021-01-01,4873.253,0,3.5e-06,-4.0778
"02","2021","Paraguay",0.0204096032043128,2021-02-01,4873.253,0,4.2e-06,-3.8917
"03","2021","Paraguay",0.0260063263983196,2021-03-01,4873.253,0,5.3e-06,-3.6494
"04","2021","Paraguay",0.034499810492677,2021-04-01,4873.253,0,7.1e-06,-3.3668
"05","2021","Paraguay",0.0442820384550693,2021-05-01,4873.253,0,9.1e-06,-3.1172
"06","2021","Paraguay",0.0553781477259822,2021-06-01,4873.253,0,1.14e-05,-2.8936
"07","2021","Paraguay",0.0618783915203957,2021-07-01,4873.253,0,1.27e-05,-2.7826
"08","2021","Paraguay",0.063996777508664,2021-08-01,4873.253,0,1.31e-05,-2.7489
"09","2021","Paraguay",0.0644078375181504,2021-09-01,4873.253,0,1.32e-05,-2.7425
"10","2021","Paraguay",0.0645550149309097,2021-10-01,4873.253,0,1.32e-05,-2.7402
"11","2021","Paraguay",0.0647629896637892,2021-11-01,4873.253,0,1.33e-05,-2.737
"12","2021","Paraguay",0.0650927646675434,2021-12-01,4873.253,0,1.34e-05,-2.7319
"01","2021","Peru",1.77648118883636,2021-01-01,4873.253,0,0.0003645,0.5746
"02","2021","Peru",2.06345606036485,2021-02-01,4873.253,0,0.0004234,0.7244
"03","2021","Peru",2.395292622721,2021-03-01,4873.253,0,0.0004915,0.8735
"04","2021","Peru",2.81241339983292,2021-04-01,4873.253,0,0.0005771,1.034
"05","2021","Peru",3.15372501112364,2021-05-01,4873.253,0,0.0006471,1.1486
"06","2021","Peru",3.36686110606101,2021-06-01,4873.253,0,0.0006909,1.214
"07","2021","Peru",3.49676864383395,2021-07-01,4873.253,0,0.0007175,1.2518
"08","2021","Peru",3.57461437005254,2021-08-01,4873.253,0,0.0007335,1.2739
"09","2021","Peru",3.62453453466564,2021-09-01,4873.253,0,0.0007438,1.2877
"10","2021","Peru",3.66700095573277,2021-10-01,4873.253,0,0.0007525,1.2994
"11","2021","Peru",3.71465246283536,2021-11-01,4873.253,0,0.0007623,1.3123
"12","2021","Peru",3.7884120366848,2021-12-01,4873.253,0,0.0007774,1.3319
"01","2021","Philippines",0.00455362346521756,2021-01-01,4873.253,0,9e-07,-5.3918
"02","2021","Philippines",0.00502064945136941,2021-02-01,4873.253,0,1e-06,-5.2942
"03","2021","Philippines",0.00587115953686774,2021-03-01,4873.253,0,1.2e-06,-5.1377
"04","2021","Philippines",0.00826481656635054,2021-04-01,4873.253,0,1.7e-06,-4.7957
"05","2021","Philippines",0.0104075814226162,2021-05-01,4873.253,0,2.1e-06,-4.5652
"06","2021","Philippines",0.0121171340838613,2021-06-01,4873.253,0,2.5e-06,-4.4131
"07","2021","Philippines",0.0136851102159324,2021-07-01,4873.253,0,2.8e-06,-4.2914
"08","2021","Philippines",0.0161221104430451,2021-08-01,4873.253,0,3.3e-06,-4.1276
"09","2021","Philippines",0.0208834058055427,2021-09-01,4873.253,0,4.3e-06,-3.8688
"10","2021","Philippines",0.0246308781742644,2021-10-01,4873.253,0,5.1e-06,-3.7038
"11","2021","Philippines",0.0256971848745612,2021-11-01,4873.253,0,5.3e-06,-3.6614
"12","2021","Philippines",0.0258903926948765,2021-12-01,4873.253,0,5.3e-06,-3.6539
"01","2021","Poland",0.713890417478573,2021-01-01,4873.253,0,0.0001465,-0.337
"02","2021","Poland",0.803944528838819,2021-02-01,4873.253,0,0.000165,-0.2182
"03","2021","Poland",0.991477772436442,2021-03-01,4873.253,0,0.0002035,-0.0086
"04","2021","Poland",1.31803169094139,2021-04-01,4873.253,0,0.0002705,0.2761
"05","2021","Poland",1.43199017344177,2021-05-01,4873.253,0,0.0002938,0.3591
"06","2021","Poland",1.44769257702568,2021-06-01,4873.253,0,0.0002971,0.37
"07","2021","Poland",1.44965211043235,2021-07-01,4873.253,0,0.0002975,0.3713
"08","2021","Poland",1.45181243136213,2021-08-01,4873.253,0,0.0002979,0.3728
"09","2021","Poland",1.4572405748029,2021-09-01,4873.253,0,0.000299,0.3765
"10","2021","Poland",1.48276346872521,2021-10-01,4873.253,0,0.0003043,0.3939
"11","2021","Poland",1.63688488360674,2021-11-01,4873.253,0,0.0003359,0.4928
"12","2021","Poland",1.95108647376759,2021-12-01,4873.253,0,0.0004004,0.6684
"01","2021","Portugal",0.0539376411012541,2021-01-01,4873.253,0,1.11e-05,-2.9199
"02","2021","Portugal",0.0764689206595255,2021-02-01,4873.253,0,1.57e-05,-2.5709
"03","2021","Portugal",0.0798801625763323,2021-03-01,4873.253,0,1.64e-05,-2.5272
"04","2021","Portugal",0.0813468047413085,2021-04-01,4873.253,0,1.67e-05,-2.509
"05","2021","Portugal",0.0826169158210555,2021-05-01,4873.253,0,1.7e-05,-2.4935
"06","2021","Portugal",0.0844948308638596,2021-06-01,4873.253,0,1.73e-05,-2.4711
"07","2021","Portugal",0.0906348870372341,2021-07-01,4873.253,0,1.86e-05,-2.4009
"08","2021","Portugal",0.0985584666158999,2021-08-01,4873.253,0,2.02e-05,-2.3171
"09","2021","Portugal",0.103702711734942,2021-09-01,4873.253,0,2.13e-05,-2.2662
"10","2021","Portugal",0.105871339860806,2021-10-01,4873.253,0,2.17e-05,-2.2455
"11","2021","Portugal",0.109209270535412,2021-11-01,4873.253,0,2.24e-05,-2.2145
"12","2021","Portugal",0.120173740341351,2021-12-01,4873.253,0,2.47e-05,-2.1188
"01","2021","Qatar",0.0511254930141079,2021-01-01,4873.253,0,1.05e-05,-2.9735
"02","2021","Qatar",0.0546834324866542,2021-02-01,4873.253,0,1.12e-05,-2.9062
"03","2021","Qatar",0.0595136243537605,2021-03-01,4873.253,0,1.22e-05,-2.8216
"04","2021","Qatar",0.0672974530207632,2021-04-01,4873.253,0,1.38e-05,-2.6986
"05","2021","Qatar",0.0739025040738814,2021-05-01,4873.253,0,1.52e-05,-2.605
"06","2021","Qatar",0.0763807649499374,2021-06-01,4873.253,0,1.57e-05,-2.572
"07","2021","Qatar",0.077777892231869,2021-07-01,4873.253,0,1.6e-05,-2.5539
"08","2021","Qatar",0.0796605326489377,2021-08-01,4873.253,0,1.63e-05,-2.53
"09","2021","Qatar",0.0815664373529187,2021-09-01,4873.253,0,1.67e-05,-2.5063
"10","2021","Qatar",0.0825801905794977,2021-10-01,4873.253,0,1.69e-05,-2.494
"11","2021","Qatar",0.0837674328198649,2021-11-01,4873.253,0,1.72e-05,-2.4797
"12","2021","Qatar",0.085474790528486,2021-12-01,4873.253,0,1.75e-05,-2.4595
"01","2021","Romania",1.88621654400607,2021-01-01,4873.253,0,0.0003871,0.6346
"02","2021","Romania",2.09901365870888,2021-02-01,4873.253,0,0.0004307,0.7415
"03","2021","Romania",2.3991317686746,2021-03-01,4873.253,0,0.0004923,0.8751
"04","2021","Romania",2.79207661723735,2021-04-01,4873.253,0,0.0005729,1.0268
"05","2021","Romania",2.93964815516277,2021-05-01,4873.253,0,0.0006032,1.0783
"06","2021","Romania",2.96624395863396,2021-06-01,4873.253,0,0.0006087,1.0873
"07","2021","Romania",2.97159467131162,2021-07-01,4873.253,0,0.0006098,1.0891
"08","2021","Romania",2.99128603694888,2021-08-01,4873.253,0,0.0006138,1.0957
"09","2021","Romania",3.14437898291974,2021-09-01,4873.253,0,0.0006452,1.1456
"10","2021","Romania",3.97027635989463,2021-10-01,4873.253,0,0.0008147,1.3788
"11","2021","Romania",4.77331335420077,2021-11-01,4873.253,0,0.0009795,1.563
"12","2021","Romania",4.93234076826152,2021-12-01,4873.253,0,0.0010121,1.5958
"01","2021","Russia",5.59455617075338,2021-01-01,4873.253,0,0.001148,1.7218
"02","2021","Russia",6.43908139497166,2021-02-01,4873.253,0,0.0013213,1.8624
"03","2021","Russia",6.97051680202976,2021-03-01,4873.253,0,0.0014304,1.9417
"04","2021","Russia",7.401674834593,2021-04-01,4873.253,0,0.0015188,2.0017
"05","2021","Russia",7.81336254491042,2021-05-01,4873.253,0,0.0016033,2.0558
"06","2021","Russia",8.32134023503277,2021-06-01,4873.253,0,0.0017076,2.1188
"07","2021","Russia",9.32961978334156,2021-07-01,4873.253,0,0.0019145,2.2332
"08","2021","Russia",10.4380355083038,2021-08-01,4873.253,0,0.0021419,2.3455
"09","2021","Russia",11.3707929199055,2021-09-01,4873.253,0,0.0023333,2.431
"10","2021","Russia",12.5749645186242,2021-10-01,4873.253,0,0.0025804,2.5317
"11","2021","Russia",14.3348973196009,2021-11-01,4873.253,0,0.0029415,2.6627
"12","2021","Russia",15.9004105584844,2021-12-01,4873.253,0,0.0032628,2.7663
"01","2021","Rwanda",0.000868886535107641,2021-01-01,4873.253,0,2e-07,-7.0483
